run_dir,mode,p_gossip,adoption,t_since_release_min,aware_new_frac,cum_msgs_since_release,cum_gossip_bytes_since_release
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,95.0,0.0,13845,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,100.0,0.0,14593,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,105.0,0.0,15220,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,110.0,0.0,15942,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58004_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,115.0,0.0,16658,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,0.0,0.0,806,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,5.0,0.0,1466,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,10.0,0.0,1998,2432
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,15.0,0.0,2606,2432
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,20.0,0.0,3154,2560
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,25.0,0.0,3842,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,30.0,0.0,4538,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,35.0,0.0,5169,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,40.0,0.0,5887,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,45.0,0.0,6421,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,50.0,0.0,6945,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,55.0,0.0,7583,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,60.0,0.0,8289,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,65.0,0.0,8899,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,70.0,0.0,9443,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,75.0,0.0,9912,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,80.0,0.0,10444,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,85.0,0.0,11065,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,90.0,0.0,11721,2816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,95.0,0.0,12201,2944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,100.0,0.0,12887,2944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,105.0,0.0,13514,3072
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,110.0,0.0,14109,3200
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58005_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,115.0,0.0,14689,3200
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,0.0,0.0,693,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,5.0,0.0,1511,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,10.0,0.0,2219,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,15.0,0.0,2792,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,20.0,0.0,3434,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,25.0,0.0,4022,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,30.0,0.0,4666,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,35.0,0.0,5295,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,40.0,0.0,5910,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,45.0,0.0,6531,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,50.0,0.0,7164,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,55.0,0.0,7957,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,60.0,0.0,8557,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,65.0,0.0,9198,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,70.0,0.0,9719,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,75.0,0.0,10341,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,80.0,0.0,10982,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,85.0,0.0,11736,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,90.0,0.0,12385,1024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,95.0,0.0,13051,1024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,100.0,0.0,13832,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,105.0,0.0,14501,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,110.0,0.0,15204,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,115.0,0.0,15937,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,0.0,0.0,621,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,5.0,0.0,1229,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,10.0,0.0,1900,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,15.0,0.0,2504,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,20.0,0.0,3185,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,25.0,0.0,3897,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,30.0,0.0,4415,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,35.0,0.0,5079,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,40.0,0.0,5720,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,45.0,0.0,6400,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,50.0,0.0,6988,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,55.0,0.0,7590,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,60.0,0.0,8267,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,65.0,0.0,8979,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,70.0,0.0,9488,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,75.0,0.0,10063,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,80.0,0.0,10672,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,85.0,0.0,11272,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,90.0,0.0,11969,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,95.0,0.0,12734,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,100.0,0.0,13371,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,105.0,0.0,13966,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,110.0,0.0,14712,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p005_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.005,0.2,115.0,0.0,15498,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,0.0,0.0,809,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,5.0,0.0,1519,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,10.0,0.0,2114,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,15.0,0.0,2731,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,20.0,0.0,3318,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,25.0,0.0,4015,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,30.0,0.0,4718,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,35.0,0.0,5396,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,40.0,0.0,6084,640
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,45.0,0.0,6754,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,50.0,0.0,7435,2304
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,55.0,0.0,8168,3712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,60.0,0.0,8782,3712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,65.0,0.0,9361,3712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,70.0,0.0,10002,3712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,75.0,0.0,10613,5632
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,80.0,0.0,11349,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,85.0,0.0,11929,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,90.0,0.0,12604,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,95.0,0.0,13336,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,100.0,0.0,13942,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,105.0,0.0,14615,5760
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,110.0,0.0,15425,7040
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,115.0,0.0,16226,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,0.0,0.0,810,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,5.0,0.0,1446,1408
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,10.0,0.0,2131,3072
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,15.0,0.0,2947,3072
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,20.0,0.0,3696,3072
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,25.0,0.0,4499,3200
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,30.0,0.0,5155,3328
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,35.0,0.0,5871,3456
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,40.0,0.0,6693,3456
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,45.0,0.0,7270,3456
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,50.0,0.0,7874,3584
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,55.0,0.0,8573,3584
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,60.0,0.0,9280,3712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p012_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_only,0.012,0.2,65.0,0.0,9816,3840
